Index,Left_Sensor,Front_Sensor,Right_Sensor,Result
21207,1000,1000,779.132917523384,3
21208,1000,1000,795.792788267136,3
21209,1000,1000,880.51401078701,1
21210,1000,1000,901.109203696251,1
21211,1000,1000,876.80384516716,1
21212,1000,1000,849.425047636032,1
21213,1000,1000,822.036266326904,1
21214,1000,1000,794.645771384239,3
21215,1000,1000,814.985930919647,1
21216,1000,1000,790.649503469467,3
21217,1000,1000,812.673345208168,1
21218,1000,1000,790.509656071663,3
21219,1000,1000,814.786851406097,1
21220,1000,1000,794.027149677277,3
21221,1000,1000,822.208449244499,1
21222,1000,1000,798.996016383171,3
21223,1000,1000,814.540758728981,1
21224,1000,1000,784.024819731712,3
21225,1000,1000,803.604498505592,1
21226,1000,1000,774.490460753441,3
21227,1000,1000,797.51618206501,3
21228,1000,1000,896.253883838654,1
21229,1000,1000,926.656723022461,1
21230,1000,1000,903.776586055756,1
21231,1000,1000,877.987146377564,1
21232,1000,1000,852.264612913132,1
21233,1000,1000,826.672986149788,1
21234,1000,1000,801.271200180054,1
21235,1000,1000,775.930285453796,3
21236,1000,1000,799.558088183403,3
21237,1000,1000,894.418582320213,1
21238,1000,1000,924.08612370491,1
21239,1000,1000,900.824517011642,1
21240,1000,1000,869.643092155457,1
21241,1000,1000,838.246792554855,1
21242,1000,1000,806.591734290123,1
21243,1000,1000,774.839520454407,3
21244,1000,1000,794.070139527321,3
21245,1000,1000,887.50846683979,1
21246,1000,1000,911.326557397842,1
21247,1000,1000,886.421576142311,1
21248,1000,1000,861.054658889771,1
21249,1000,1000,835.19235253334,1
21250,1000,1000,808.950215578079,1
21251,1000,1000,782.57218003273,3
21252,1000,1000,806.864500045776,1
21253,1000,1000,782.715901732445,3
21254,1000,1000,806.630849838257,1
21255,1000,1000,784.532129764557,3
21256,1000,1000,809.401124715805,1
21257,1000,1000,788.739547133446,3
21258,1000,1000,813.264772295952,1
21259,1000,1000,781.719908118248,3
21260,1000,1000,796.281099319458,3
21261,1000,1000,877.552554011345,1
21262,1000,1000,896.921753883362,1
21263,1000,1000,870.71917951107,1
21264,1000,1000,844.108536839485,1
21265,1000,1000,817.036181688309,1
21266,1000,1000,789.537504315376,3
21267,1000,1000,814.35851752758,1
21268,1000,1000,788.589492440224,3
21269,1000,1000,813.665390014648,1
21270,1000,1000,789.495557546616,3
21271,1000,1000,813.696533441544,1
21272,1000,1000,791.090279817581,3
21273,1000,1000,814.211368560791,1
21274,1000,1000,793.156027793884,3
21275,1000,1000,816.449746489525,1
21276,1000,1000,796.858742833138,3
21277,1000,1000,812.860056757927,1
21278,1000,1000,781.504139304161,3
21279,1000,1000,793.353095650673,3
21280,1000,1000,867.396667599678,1
21281,1000,1000,884.089544415474,1
21282,1000,1000,858.141407370567,1
21283,1000,1000,831.333920359612,1
21284,1000,1000,804.082080721855,1
21285,1000,1000,776.455327868462,3
21286,1000,1000,796.736106276512,3
21287,1000,1000,884.855538606644,1
21288,1000,1000,913.137868046761,1
21289,1000,1000,891.623497009277,1
21290,1000,1000,869.655758142471,1
21291,1000,1000,847.652852535248,1
21292,1000,1000,825.544446706772,1
21293,1000,1000,803.386941552162,1
21294,1000,1000,781.230553984642,3
21295,1000,1000,794.877037405968,3
21296,1000,1000,849.58054125309,1
21297,1000,1000,853.729844093323,1
21298,1000,1000,824.184715747833,1
21299,1000,1000,794.343650341034,3
21300,1000,1000,805.922001600266,1
21301,1000,1000,777.579694986343,3
21302,1000,1000,791.625306010246,3
21303,1000,1000,865.856632590294,1
21304,1000,1000,886.682271957397,1
21305,1000,1000,862.885862588882,1
21306,1000,1000,838.880389928818,1
21307,1000,1000,814.767703413963,1
21308,1000,1000,790.381506085396,3
21309,1000,1000,804.701894521713,1
21310,1000,1000,781.664475798607,3
21311,1000,1000,794.976130127907,3
21312,1000,1000,861.846581101418,1
21313,1000,1000,869.104415178299,1
21314,1000,1000,837.576016783714,1
21315,1000,1000,805.939957499504,1
21316,1000,1000,774.275809526444,3
21317,1000,1000,775.850042700768,3
21318,1000,1000,825.055465102196,1
21319,1000,1000,829.671695828438,1
21320,1000,1000,801.92893743515,1
21321,1000,1000,773.828104138374,3
21322,1000,1000,783.869177103043,3
21323,1000,1000,849.494338035584,1
21324,1000,1000,861.372500658035,1
21325,1000,1000,838.064253330231,1
21326,1000,1000,814.50529396534,1
21327,1000,1000,790.807157754898,3
21328,1000,1000,806.975439190865,1
21329,1000,1000,784.727483987808,3
21330,1000,1000,801.102966070175,1
21331,1000,1000,780.280530452728,3
21332,1000,1000,791.762098670006,3
21333,1000,1000,839.873552322388,1
21334,1000,1000,840.964540839195,1
21335,1000,1000,811.717882752419,1
21336,1000,1000,782.582014799118,3
21337,1000,1000,794.308856129646,3
21338,1000,1000,865.871086716652,1
21339,1000,1000,879.406407475472,1
21340,1000,1000,856.562703847885,1
21341,1000,1000,832.314640283585,1
21342,1000,1000,807.751566171646,1
21343,1000,1000,782.920345664024,3
21344,1000,1000,807.109698653221,1
21345,1000,1000,785.485133528709,3
21346,1000,1000,812.564790248871,1
21347,1000,1000,793.475806713104,3
21348,1000,1000,821.806788444519,1
21349,1000,1000,804.765820503235,1
21350,1000,1000,784.163177013397,3
21351,1000,1000,792.99733042717,3
21352,1000,1000,853.961631655693,1
21353,1000,1000,861.745774745941,1
21354,1000,1000,836.583599448204,1
21355,1000,1000,808.213129639626,1
21356,1000,1000,779.86553311348,3
21357,1000,1000,799.129754304886,3
21358,1000,1000,889.046564698219,1
21359,1000,1000,912.620946764946,1
21360,1000,1000,893.200933933258,1
21361,1000,1000,870.559513568878,1
21362,1000,1000,847.935006022453,1
21363,1000,1000,825.239717960358,1
21364,1000,1000,802.533328533173,1
21365,1000,1000,779.75295484066,3
21366,1000,1000,808.695629239082,1
21367,1000,1000,788.633599877358,3
21368,1000,1000,818.370059132576,1
21369,1000,1000,788.686648011208,3
21370,1000,1000,801.394507288933,1
21371,1000,1000,771.897435188293,3
21372,1000,1000,786.899998784065,3
21373,1000,1000,864.39810693264,1
21374,1000,1000,883.371606469154,1
21375,1000,1000,860.203728079796,1
21376,1000,1000,834.333077073097,1
21377,1000,1000,808.389633893967,1
21378,1000,1000,782.406702637672,3
21379,1000,1000,810.22322177887,1
21380,1000,1000,787.355974316597,3
21381,1000,1000,819.633975625038,1
21382,1000,1000,798.342823982239,3
21383,1000,1000,832.15594291687,1
21384,1000,1000,812.716782093048,1
21385,1000,1000,790.860131382942,3
21386,1000,1000,820.326879620552,1
21387,1000,1000,801.392421126366,1
21388,1000,1000,768.056288361549,3
21389,1000,1000,778.375938534737,3
21390,1000,1000,849.33914244175,1
21391,1000,1000,862.535238265991,1
21392,1000,1000,836.666747927666,1
21393,1000,1000,810.004025697708,1
21394,1000,1000,782.662704586983,3
21395,1000,1000,805.892273783684,1
21396,1000,1000,781.071931123734,3
21397,1000,1000,809.045433998108,1
21398,1000,1000,785.893052816391,3
21399,1000,1000,816.729813814163,1
21400,1000,1000,795.206651091576,3
21401,1000,1000,827.741622924805,1
21402,1000,1000,807.777494192123,1
21403,1000,1000,786.90342605114,3
21404,1000,1000,817.30380654335,1
21405,1000,1000,798.332542181015,3
21406,1000,1000,819.543674588203,1
21407,1000,1000,788.568928837776,3
21408,1000,1000,800.731331110001,1
21409,1000,1000,771.712511777878,3
21410,1000,1000,786.331370472908,3
21411,1000,1000,866.481512784958,1
21412,1000,1000,887.038111686707,1
21413,1000,1000,863.565132021904,1
21414,1000,1000,839.143693447113,1
21415,1000,1000,814.278274774551,1
21416,1000,1000,788.916945457459,3
21417,1000,1000,814.557448029518,1
21418,1000,1000,791.338309645653,3
21419,1000,1000,818.76128911972,1
21420,1000,1000,796.825289726257,3
21421,1000,1000,824.435576796532,1
21422,1000,1000,804.076194763184,1
21423,1000,1000,783.205330371857,3
21424,1000,1000,808.707401156426,1
21425,1000,1000,781.447216868401,3
21426,1000,1000,790.721401572228,3
21427,1000,1000,858.201235532761,1
21428,1000,1000,871.520936489105,1
21429,1000,1000,844.5755392313,1
21430,1000,1000,817.383080720902,1
21431,1000,1000,789.905562996864,3
21432,1000,1000,807.276740670204,1
21433,1000,1000,781.56590461731,3
21434,1000,1000,801.213979721069,1
21435,1000,1000,776.467174291611,3
21436,1000,1000,797.042399644852,3
21437,1000,1000,886.672586202621,1
21438,1000,1000,917.87688434124,1
21439,1000,1000,899.11162853241,1
21440,1000,1000,879.544913768768,1
21441,1000,1000,859.745517373085,1
21442,1000,1000,839.780867099762,1
21443,1000,1000,814.678072929382,1
21444,1000,1000,787.687376141548,3
21445,1000,1000,800.634250044823,1
21446,1000,1000,775.236710906029,3
21447,1000,1000,790.847092866898,3
21448,1000,1000,870.565846562386,1
21449,1000,1000,893.497094511986,1
21450,1000,1000,873.585939407349,1
21451,1000,1000,853.239595890045,1
21452,1000,1000,832.69439637661,1
21453,1000,1000,811.979547142983,1
21454,1000,1000,791.057720780373,3
21455,1000,1000,813.907757401466,1
21456,1000,1000,794.664025306702,3
21457,1000,1000,817.195549607277,1
21458,1000,1000,799.475088715553,3
21459,1000,1000,821.281298995018,1
21460,1000,1000,804.975405335426,1
21461,1000,1000,787.982642650604,3
21462,1000,1000,808.781459927559,1
21463,1000,1000,793.519467115402,3
21464,1000,1000,816.947221755981,1
21465,1000,1000,802.986919879913,1
21466,1000,1000,788.246095180512,3
21467,1000,1000,815.336853265762,1
21468,1000,1000,802.243500947952,1
21469,1000,1000,788.385197520256,3
21470,1000,1000,817.944556474686,1
21471,1000,1000,805.721506476402,1
21472,1000,1000,792.674943804741,3
21473,1000,1000,821.742564439774,1
21474,1000,1000,810.407102108002,1
21475,1000,1000,798.329710960388,3
21476,1000,1000,825.166702270508,1
21477,1000,1000,814.815834164619,1
21478,1000,1000,803.841203451157,1
21479,1000,1000,792.758762836456,3
21480,1000,1000,817.924812436104,1
21481,1000,1000,808.498114347458,1
21482,1000,1000,798.613950610161,3
21483,1000,1000,827.508568763733,1
21484,1000,1000,819.386392831802,1
21485,1000,1000,810.780599713326,1
21486,1000,1000,802.019760012627,1
21487,1000,1000,793.170779943466,3
21488,1000,1000,826.581120491028,1
21489,1000,1000,819.47922706604,1
21490,1000,1000,812.111645936966,1
21491,1000,1000,804.501250386238,1
21492,1000,1000,796.844586730003,3
21493,1000,1000,826.937407255173,1
21494,1000,1000,820.853337645531,1
21495,1000,1000,814.429447054863,1
21496,1000,1000,807.955488562584,1
21497,1000,1000,801.478251814842,1
21498,1000,1000,795.036628842354,3
21499,1000,1000,825.199037790298,1
21500,1000,1000,820.176750421524,1
21501,1000,1000,814.832001924515,1
21502,1000,1000,809.455215930939,1
21503,1000,1000,804.020538926125,1
21504,1000,1000,798.561796545982,3
21505,1000,1000,833.832994103432,1
21506,1000,1000,829.959437251091,1
21507,1000,1000,825.972780585289,1
21508,1000,1000,821.879282593727,1
21509,1000,1000,817.761644721031,1
21510,1000,1000,813.579633831978,1
21511,1000,1000,809.443220496178,1
21512,1000,1000,805.37460744381,1
21513,1000,1000,801.330581307411,1
21514,1000,1000,797.375813126564,3
21515,1000,1000,828.575566411018,1
21516,1000,1000,826.103538274765,1
21517,1000,1000,823.425874114037,1
21518,1000,1000,820.6956833601,1
21519,1000,1000,817.930474877358,1
21520,1000,1000,815.080031752586,1
21521,1000,1000,812.194272875786,1
21522,1000,1000,809.225216507912,1
21523,1000,1000,806.215703487396,1
21524,1000,1000,803.11618745327,1
21525,1000,1000,799.968540668488,3
21526,1000,1000,1000,1
21527,1000,1000,1000,1
21528,1000,1000,1000,1
21529,1000,1000,1000,1
21530,1000,1000,1000,1
21531,1000,1000,1000,1
21532,1000,1000,1000,1
21533,1000,1000,1000,1
21534,1000,1000,1000,1
21535,1000,1000,1000,1
21536,1000,1000,1000,1
21537,1000,1000,1000,1
21538,1000,1000,1000,1
21539,1000,1000,1000,1
21540,1000,1000,1000,1
21541,1000,1000,1000,1
21542,1000,1000,1000,1
21543,1000,1000,1000,1
21544,1000,1000,1000,1
21545,986.468268089431,1000,1000,1
21546,905.210748510111,1000,1000,1
21547,829.796426433127,1000,1000,1
21548,759.574264410537,1000,1000,2
21549,722.058521141644,1000,1000,2
21550,719.170524327583,1000,1000,2
21551,776.488281176547,1000,1000,2
21552,961.437845942648,1000,1000,1
21553,1000,1000,1000,1
21554,1000,1000,1000,1
21555,1000,1000,1000,1
21556,1000,1000,1000,1
21557,1000,1000,1000,1
21558,1000,1000,1000,1
21559,1000,1000,1000,1
21560,1000,1000,1000,1
21561,1000,1000,1000,1
21562,1000,1000,1000,1
21563,1000,1000,1000,1
21564,1000,1000,1000,1
21565,1000,1000,1000,1
21566,1000,1000,1000,1
21567,1000,1000,1000,1
21568,1000,968.659445643425,1000,1
21569,1000,890.566110610962,1000,1
21570,940.37726521492,812.864974141121,1000,1
21571,855.099931359291,735.489800572395,1000,2
21572,793.877243995667,700.666829943657,1000,2
21573,742.799714207649,711.35513484478,1000,2
21574,711.921602487564,776.815190911293,1000,2
21575,712.676048278809,1000,1000,2
21576,757.341682910919,1000,1000,2
21577,861.839354038239,1000,1000,1
21578,957.822278141975,1000,1000,1
21579,1000,1000,1000,1
21580,1000,1000,1000,1
21581,1000,1000,1000,1
21582,1000,1000,1000,1
21583,1000,1000,1000,1
21584,1000,1000,1000,1
21585,1000,1000,1000,1
21586,1000,1000,1000,1
21587,1000,1000,1000,1
21588,1000,1000,1000,1
21589,1000,1000,1000,1
21590,1000,1000,1000,1
21591,1000,1000,1000,1
21592,1000,1000,1000,1
21593,1000,1000,1000,1
21594,1000,1000,1000,1
21595,1000,1000,1000,1
21596,1000,1000,1000,1
21597,1000,1000,1000,1
21598,1000,1000,1000,1
21599,1000,1000,1000,1
21600,1000,1000,1000,1
21601,1000,1000,1000,1
21602,1000,1000,1000,1
21603,1000,1000,1000,1
21604,1000,1000,1000,1
21605,1000,1000,1000,1
21606,1000,1000,1000,1
21607,1000,1000,1000,1
21608,1000,1000,1000,1
21609,1000,1000,1000,1
21610,1000,1000,1000,1
21611,1000,1000,1000,1
21612,1000,1000,1000,1
21613,1000,1000,962.258130311966,1
21614,1000,1000,895.718336105347,1
21615,1000,1000,828.809142112732,1
21616,1000,1000,761.531814932823,3
21617,1000,1000,729.370340704918,3
21618,1000,1000,730.427131056786,3
21619,1000,1000,776.810497045517,3
21620,1000,1000,884.737968444824,1
21621,1000,1000,958.366841077805,1
21622,1000,1000,991.024672985077,1
21623,1000,1000,974.670052528381,1
21624,1000,1000,931.607410311699,1
21625,1000,1000,887.991786003113,1
21626,1000,1000,844.505354762077,1
21627,1000,1000,801.006779074669,1
21628,1000,1000,757.447108626366,3
21629,1000,1000,757.649689912796,3
21630,1000,1000,811.887755990028,1
21631,1000,1000,811.063051223755,1
21632,1000,1000,773.008912801743,3
21633,1000,1000,782.357603311539,3
21634,1000,1000,852.5700122118,1
21635,1000,1000,864.231660962105,1
21636,1000,1000,831.743180751801,1
21637,1000,1000,798.890590667725,3
21638,1000,1000,812.608152627945,1
21639,1000,1000,781.264379620552,3
21640,1000,1000,794.604271650314,3
21641,1000,1000,866.465419530869,1
21642,1000,1000,884.604081511498,1
21643,1000,1000,859.152898192406,1
21644,1000,1000,833.162590861321,1
21645,1000,1000,807.083696126938,1
21646,1000,1000,780.865922570229,3
21647,1000,1000,800.459608435631,1
21648,1000,1000,775.932371616364,3
21649,1000,1000,799.003094434738,3
21650,1000,1000,893.488377332687,1
21651,1000,1000,926.28076672554,1
21652,1000,1000,907.690450549126,1
21653,1000,1000,888.567045331001,1
21654,1000,1000,869.330242276192,1
21655,1000,1000,849.949568510056,1
21656,1000,1000,830.485969781876,1
21657,1000,1000,810.994356870651,1
21658,1000,1000,791.507735848427,3
21659,1000,1000,815.61304628849,1
21660,1000,1000,797.819048166275,3
21661,1000,1000,821.911543607712,1
21662,1000,1000,805.744975805283,1
21663,1000,1000,789.198726415634,3
21664,1000,1000,815.264284610748,1
21665,1000,1000,800.47570168972,1
21666,1000,1000,785.186737775803,3
21667,1000,1000,815.651714801788,1
21668,1000,1000,802.138969302177,1
21669,1000,1000,787.972807884216,3
21670,1000,1000,821.445360779762,1
21671,1000,1000,809.092521667481,1
21672,1000,1000,796.065330505371,3
21673,1000,1000,829.731002449989,1
21674,1000,1000,818.548947572708,1
21675,1000,1000,806.754156947136,1
21676,1000,1000,794.623494148254,3
21677,1000,1000,824.672505259514,1
21678,1000,1000,814.434960484505,1
21679,1000,1000,803.784057497978,1
21680,1000,1000,792.961716651917,3
21681,1000,1000,822.575688362122,1
21682,1000,1000,813.60787153244,1
21683,1000,1000,804.267600178719,1
21684,1000,1000,794.712901115418,3
21685,1000,1000,829.569101333618,1
21686,1000,1000,821.981877088547,1
21687,1000,955.756008625031,814.013034105301,1
21688,1000,877.515971660614,805.756971240044,1
21689,1000,798.899084329605,797.40971326828,3
21690,1000,745.470821857452,835.055708885193,3
21691,1000,702.68340408802,949.861705303192,3
21692,1000,674.509406089783,1000,3
21693,1000,671.405494213104,1000,3
21694,1000,707.226470112801,934.02773141861,3
21695,1000,802.186131477356,865.320041775703,1
21696,1000,876.701846718788,813.917592167854,1
21697,1000,912.831500172615,770.351439714432,3
21698,1000,1000,773.35312962532,3
21699,1000,1000,824.797004461288,1
21700,1000,1000,850.913301110268,1
21701,1000,1000,846.585333347321,1
21702,1000,1000,809.10436809063,1
21703,1000,1000,755.513533949852,3
21704,1000,1000,739.569962024689,3
21705,1000,1000,760.42503118515,3
21706,1000,1000,825.20417869091,1
21707,1000,1000,845.342129468918,1
21708,1000,1000,824.900418519974,1
21709,1000,1000,781.992971897125,3
21710,1000,1000,779.334083199501,3
21711,1000,1000,827.229395508766,1
21712,1000,1000,824.941843748093,1
21713,1000,1000,786.553770303726,3
21714,1000,1000,792.704373598099,3
21715,1000,1000,858.060345053673,1
21716,1000,1000,868.516117334366,1
21717,1000,1000,835.297182202339,1
21718,1000,1000,801.678001880646,1
21719,1000,1000,767.647325992584,3
21720,1000,1000,777.291506528854,3
21721,1000,1000,844.162479043007,1
21722,1000,1000,858.160927891731,1
21723,1000,1000,829.891711473465,1
21724,1000,1000,801.489502191544,1
21725,1000,1000,773.06792140007,3
21726,1000,1000,784.95629131794,3
21727,1000,1000,854.763314127922,1
21728,1000,1000,871.047377586365,1
21729,1000,1000,847.996547818184,1
21730,1000,1000,824.710354208946,1
21731,1000,1000,801.126956939697,1
21732,1000,1000,777.304321527481,3
21733,1000,1000,799.45482313633,3
21734,1000,1000,891.411751508713,1
21735,1000,1000,923.092886805534,1
21736,1000,1000,905.15710413456,1
21737,1000,1000,886.947810649872,1
21738,1000,1000,868.445858359337,1
21739,1000,1000,849.777236580849,1
21740,1000,1000,830.992683768272,1
21741,1000,1000,812.26758658886,1
21742,1000,1000,793.619379401207,3
21743,1000,1000,814.255699515343,1
21744,1000,1000,797.104388475418,3
21745,1000,1000,820.558443665504,1
21746,1000,1000,804.998874664307,1
21747,1000,1000,788.868814706802,3
21748,1000,1000,817.352905869484,1
21749,1000,1000,803.177133202553,1
21750,1000,1000,788.464844226837,3
21751,1000,1000,820.311531424522,1
21752,1000,1000,807.397663593292,1
21753,1000,1000,793.915987014771,3
21754,1000,1000,825.500190258026,1
21755,1000,1000,813.821405172348,1
21756,1000,1000,801.530629396439,1
21757,1000,1000,788.900628685951,3
21758,1000,1000,815.723687410355,1
21759,1000,1000,804.80769276619,1
21760,1000,1000,793.430581688881,3
21761,1000,1000,819.160938262939,1
21762,1000,1000,809.409916400909,1
21763,1000,1000,799.150094389915,3
21764,1000,1000,828.917250037193,1
21765,1000,1000,820.316225290298,1
21766,1000,1000,811.097621917725,1
21767,1000,1000,801.746100187302,1
21768,1000,1000,792.246460914612,3
21769,1000,1000,827.964618802071,1
21770,1000,1000,820.247679948807,1
21771,1000,1000,812.038853764534,1
21772,1000,1000,803.788378834724,1
21773,1000,1000,795.49178481102,3
21774,1000,1000,827.557742595673,1
21775,1000,1000,820.996090769768,1
21776,1000,1000,814.36850130558,1
21777,1000,1000,807.690396904945,1
21778,1000,1000,801.039189100266,1
21779,1000,1000,794.475078582764,3
21780,1000,1000,824.792385101318,1
21781,1000,1000,819.816067814827,1
21782,1000,1000,814.642235636711,1
21783,1000,1000,809.481590986252,1
21784,1000,1000,804.29308116436,1
21785,1000,1000,798.988118767738,3
21786,1000,1000,837.728604674339,1
21787,1000,1000,834.200605750084,1
21788,1000,1000,830.350369215012,1
21789,1000,1000,826.329365372658,1
21790,1000,1000,822.1585303545,1
21791,1000,1000,817.893594503403,1
21792,1000,1000,813.515484333038,1
21793,1000,1000,809.092298150063,1
21794,1000,1000,804.58477139473,1
21795,1000,1000,800.061002373695,1
21796,1000,1000,795.467793941498,3
21797,1000,1000,826.668590307236,1
21798,1000,1000,823.470056056976,1
21799,1000,1000,819.948613643646,1
21800,1000,1000,816.372632980347,1
21801,1000,1000,812.719017267227,1
21802,1000,1000,809.071883559227,1
21803,1000,1000,805.38883805275,1
21804,1000,1000,801.758915185928,1
21805,1000,1000,798.217579722405,3
21806,1000,1000,834.884494543076,1
21807,1000,1000,832.940340042114,1
21808,1000,1000,830.910801887512,1
21809,1000,1000,828.908234834671,1
21810,1000,1000,826.888754963875,1
21811,1000,959.474162631402,824.951082468033,1
21812,1000,881.092503414196,823.076367378235,1
21813,1000,803.155815595129,821.250379085541,1
21814,1000,725.573324006208,819.514319300652,3
21815,1000,664.983517489173,855.465158820152,3
21816,1000,607.510826910166,968.860238790512,3
21817,1000,578.60332324934,1000,3
21818,1000,629.857731606128,1000,3
21819,1000,982.541976892231,1000,1
21820,1000,1000,1000,1
21821,1000,1000,721.613664076682,3
21822,1000,1000,618.2216628658,3
21823,1000,1000,614.487150520021,3
21824,1000,1000,746.602032465798,3
21825,1000,1000,1000,1
21826,1000,1000,1000,1
21827,1000,1000,1000,1
21828,1000,1000,1000,1
21829,1000,1000,1000,1
21830,1000,1000,1000,1
21831,1000,1000,1000,1
21832,1000,1000,1000,1
21833,1000,1000,1000,1
21834,1000,1000,1000,1
21835,1000,1000,1000,1
21836,1000,1000,1000,1
21837,1000,1000,1000,1
21838,955.175906419754,1000,1000,1
21839,887.948498129845,1000,1000,1
21840,821.080505847931,1000,1000,1
21841,754.599645733833,1000,1000,2
21842,721.251219511032,1000,1000,2
21843,718.019753694534,1000,1000,2
21844,756.676718592644,1000,1000,2
21845,853.709504008293,1000,1000,1
21846,916.934981942177,1000,1000,1
21847,939.078107476234,1000,1000,1
21848,909.918546676636,1000,1000,1
21849,865.284875035286,1000,1000,1
21850,819.896906614304,1000,1000,1
21851,774.106308817863,1000,1000,2
21852,773.273631930351,1000,1000,2
21853,824.423655867577,1000,1000,1
21854,822.301954030991,1000,1000,1
21855,782.152339816093,1000,1000,2
21856,785.714015364647,1000,1000,2
21857,841.349735856056,1000,1000,1
21858,846.597701311111,1000,1000,1
21859,812.118798494339,1000,1000,1
21860,777.456536889076,1000,1000,2
21861,785.15350818634,1000,1000,2
21862,848.158746957779,1000,1000,1
21863,857.677236199379,1000,1000,1
21864,828.384831547737,1000,1000,1
21865,798.727050423622,1000,1000,2
21866,816.206261515617,1000,1000,1
21867,787.929221987724,1000,1000,2
21868,807.954668998718,1000,1000,1
21869,781.34760260582,1000,1000,2
21870,803.027898073196,1000,1000,1
21871,777.16700732708,1000,1000,2
21872,798.500552773476,1000,1000,2
21873,886.379480361939,1000,1000,1
21874,916.220620274544,1000,1000,1
21875,896.333232522011,1000,1000,1
21876,875.821113586426,1000,1000,1
21877,855.17555475235,1000,1000,1
21878,834.550783038139,1000,1000,1
21879,813.771039247513,1000,1000,1
21880,792.954638600349,1000,1000,2
21881,816.72690808773,1000,1000,1
21882,797.589719295502,1000,1000,2
21883,824.686363339424,1000,1000,1
21884,807.14724957943,1000,1000,1
21885,789.039134979248,1000,1000,2
21886,818.558782339096,1000,1000,1
21887,802.261456847191,1000,1000,1
21888,785.298198461533,1000,1000,2
21889,814.849510788918,1000,1000,1
21890,799.717977643013,1000,1000,2
21891,829.097330570221,1000,1000,1
21892,815.43579697609,1000,1000,1
21893,801.048502326012,1000,1000,1
21894,786.370113492012,1000,1000,2
21895,813.029259443283,1000,1000,1
21896,800.108090043068,1000,1000,1
21897,786.627009510994,1000,1000,2
21898,815.457701683044,1000,1000,1
21899,803.735479712486,1000,1000,1
21900,791.268870234489,1000,1000,2
21901,823.742300271988,1000,1000,1
21902,813.24078142643,1000,1000,1
21903,802.13651061058,1000,1000,1
21904,790.868550539017,1000,1000,2
21905,825.663357973099,1000,1000,1
21906,816.323906183243,1000,1000,1
21907,806.572362780571,1000,1000,1
21908,796.796828508377,971.294650184931,1000,2
21909,829.716622829437,916.756129077113,1000,1
21910,821.677595376968,837.865923823816,1000,1
21911,813.382491469383,759.091944655772,1000,2
21912,844.94411945343,705.453843624463,1000,2
21913,945.658981800079,661.254383055237,1000,2
21914,1000,629.935973337472,1000,2
21915,1000,620.724999860618,1000,2
21916,902.024375130363,648.123692299798,1000,2
21917,827.022580755501,734.105016814511,1000,2
21918,811.710287655864,1000,1000,1
21919,808.622689457674,1000,1000,1
21920,803.145834090456,1000,1000,1
21921,776.7210100436,1000,1000,2
21922,795.211839986872,1000,1000,2
21923,1000,1000,1000,1
21924,1000,1000,1000,1
21925,1000,1000,1000,1
21926,1000,1000,1000,1
21927,1000,1000,1000,1
21928,1000,1000,1000,1
21929,1000,1000,1000,1
21930,1000,1000,1000,1
21931,1000,1000,1000,1
21932,1000,1000,989.7830337286,1
21933,1000,1000,929.109081625938,1
21934,1000,1000,868.214890360832,1
21935,1000,1000,807.214975357056,1
21936,1000,1000,746.136009693146,3
21937,1000,1000,721.91447019577,3
21938,1000,1000,733.234062790871,3
21939,1000,1000,785.910934209824,3
21940,1000,1000,898.653417825699,1
21941,1000,1000,978.348031640053,1
21942,1000,1000,1000,1
21943,1000,1000,985.440388321877,1
21944,1000,1000,945.111811161041,1
21945,1000,1000,904.563069343567,1
21946,1000,1000,863.926708698273,1
21947,1000,1000,823.264345526695,1
21948,1000,1000,782.58290886879,3
21949,1000,1000,781.822502613068,3
21950,1000,1000,831.515789031982,1
21951,1000,1000,829.956084489822,1
21952,1000,1000,794.778168201447,3
21953,1000,1000,802.889168262482,1
21954,1000,1000,769.063904881477,3
21955,1000,1000,779.519826173782,3
21956,1000,1000,851.527079939842,1
21957,1000,1000,866.496786475182,1
21958,1000,1000,837.788060307503,1
21959,1000,1000,808.652266860008,1
21960,1000,1000,779.122188687325,3
21961,1000,1000,793.587937951088,3
21962,1000,1000,868.946313858032,1
21963,1000,1000,889.914408326149,1
21964,1000,1000,866.238996386528,1
21965,1000,1000,842.097923159599,1
21966,1000,1000,817.957744002342,1
21967,1000,1000,793.632194399834,3
21968,1000,1000,809.566602110863,1
21969,1000,1000,786.922872066498,3
21970,1000,1000,806.303173303604,1
21971,1000,1000,785.156264901161,3
21972,1000,1000,808.29530954361,1
21973,1000,1000,788.584202528,3
21974,1000,1000,814.863294363022,1
21975,1000,1000,796.079859137535,3
21976,1000,1000,823.906362056732,1
21977,1000,1000,806.927159428597,1
21978,1000,1000,788.973271846771,3
21979,1000,1000,815.881863236427,1
21980,1000,1000,799.788981676102,3
21981,1000,1000,826.098099350929,1
21982,1000,1000,810.896381735802,1
21983,1000,1000,795.346423983574,3
21984,1000,1000,818.34577023983,1
21985,1000,1000,804.520845413208,1
21986,1000,1000,790.020748972893,3
21987,1000,1000,813.972353935242,1
21988,1000,1000,801.127478480339,1
21989,1000,1000,787.385627627373,3
21990,1000,1000,815.985426306725,1
21991,1000,1000,804.105699062347,1
21992,1000,1000,791.452750563622,3
21993,1000,1000,824.235752224922,1
21994,1000,1000,813.391953706741,1
21995,1000,1000,801.728814840317,1
21996,1000,1000,789.821445941925,3
